BioProject	id	Heterogeneous.Selection	Homogeneous.Selection	Dispersal.Limitation	Homogenizing.Dispersal	Drift.and.Others
PRJNA847616	SRR19625135	0.012444429	0.304014095	0.226049098	0.028711372	0.428781007
PRJNA847616	SRR19625136	0.016992909	0.298272581	0.260584335	0.0342789	0.389871275
PRJNA847616	SRR19625137	0.013639742	0.312645318	0.230540911	0.028458355	0.414715673
PRJNA914530	SRR22840017	0	0.15704865	0.207589887	0.067846091	0.567515372
PRJNA914530	SRR22840028	0	0.179911544	0.237832726	0	0.58225573
PRJNA914530	SRR22840039	0.063070827	0.281097261	0.212182125	0.018908733	0.424741054
PRJNA914530	SRR22840050	0.014894513	0.281000174	0.147583543	0.051306729	0.505215041
PRJNA914530	SRR22840061	0.066416258	0.26824398	0.339792614	0.014661154	0.310885994
PRJNA914530	SRR22840072	0.070496906	0.217596147	0.198123951	0.01358935	0.500193645
PRJNA914530	SRR22840073	0.015038176	0.18409428	0.316512363	0	0.484355181
PRJNA914530	SRR22840074	0.064571395	0.119985369	0.45487953	0.038894141	0.321669565
PRJNA914530	SRR22840075	0.041743573	0.147641953	0.207878439	0.009956524	0.59277951
PRJNA914530	SRR22840076	0.007902695	0.165153057	0.372115512	0.026260327	0.428568409
PRJNA914530	SRR22840077	0.027721744	0.200385564	0.205152086	0.037345153	0.529395452
PRJNA914530	SRR22840078	0.036176288	0.199018745	0.185461929	0.014298958	0.565044081
PRJNA914530	SRR22840079	0.011215404	0.141985084	0.311644566	0.021623381	0.513531566
PRJNA914530	SRR22840080	0.021791895	0.277776024	0.268259398	0.012691992	0.419480691
PRJNA914530	SRR22840081	0.017648961	0.233994839	0.283760302	0.00930357	0.455292328
PRJNA914530	SRR22840082	0.050184891	0.203188399	0.262777437	0.021811229	0.462038045
PRJNA914530	SRR22840083	0.011185634	0.137946695	0.101781398	0.051805065	0.697281208
PRJNA914530	SRR22840094	0.017485622	0.166888427	0.203220738	0.030640673	0.581764539
PRJNA914530	SRR22840095	0.034554142	0.143045277	0.281372155	0.017889991	0.523138435
PRJNA922564	SRR23075665	0.012276024	0.080226157	0.905752362	0	0.001745457
PRJNA922564	SRR23075666	0.010364845	0.13484997	0.854785185	0	0
PRJNA922564	SRR23075668	0.011144709	0.187017089	0.801151015	0	0.000687187
PRJNA922564	SRR23075670	0.00250614	0.242697531	0.75401456	0	0.000781769
PRJNA922564	SRR23075672	0.003605942	0.169303656	0.82689292	0	0.000197482
PRJNA922564	SRR23075674	0.010759149	0.085543981	0.90369687	0	0
PRJNA922564	SRR23075676	0.008156139	0.167735381	0.823351466	0	0.000757014
PRJNA922564	SRR23075678	0.008763247	0.180278723	0.809778053	0	0.001179976
PRJNA922564	SRR23075681	0.003729815	0.195773364	0.799671202	0	0.000825619
PRJNA922564	SRR23075683	0.011547113	0.120172356	0.868051759	0	0.000228772
PRJNA922564	SRR23075685	0.01204065	0.173951968	0.813707729	0	0.000299654
PRJNA922564	SRR23075687	0.005493506	0.110302328	0.884204166	0	0
PRJNA922564	SRR23075689	0.011788428	0.249361404	0.737997189	0	0.000852979
PRJNA922564	SRR23075690	0.039515447	0.120705379	0.839779175	0	0
PRJNA922564	SRR23075693	0.008731771	0.232121626	0.757380573	0	0.00176603
PRJNA922564	SRR23075695	0.00906459	0.216257409	0.771224956	0	0.003453045
PRJNA922564	SRR23075697	0.010974046	0.15661566	0.829021276	0	0.003389018
PRJNA922564	SRR23075699	0.022356317	0.133823381	0.841885963	0	0.001934339
PRJNA922564	SRR23075701	0.012626389	0.176100369	0.810363435	0	0.000909807
PRJNA922564	SRR23075702	0.006666575	0.226248998	0.766746349	0	0.000338078
PRJNA922564	SRR23075704	0.014998051	0.104400893	0.879772612	0	0.000828444
PRJNA922564	SRR23075706	0.017464554	0.121118269	0.861046786	0	0.000370391
PRJNA922564	SRR23075708	0.014330836	0.146175519	0.838576049	0	0.000917596
PRJNA922564	SRR23075710	0.007790537	0.154216566	0.83752321	0	0.000469688
PRJNA922564	SRR23075712	0.008927065	0.174567704	0.813854234	0	0.002650998
PRJNA922564	SRR23075715	0.011380331	0.187506751	0.800141121	0	0.000971797
PRJNA922564	SRR23075717	0.028855793	0.181886316	0.789066685	0	0.000191206
PRJNA922564	SRR23075719	0.01057767	0.133977184	0.85521998	0	0.000225166
PRJNA922564	SRR23075722	0.0117026	0.288609321	0.698809853	0	0.000878226
PRJNA922564	SRR23075724	0.025617746	0.293636143	0.680162825	0	0.000583286
PRJNA922564	SRR23075726	0.008730709	0.176791201	0.814334703	0	0.000143387
PRJNA922564	SRR23075728	0.008176587	0.271838006	0.718764729	0	0.001220678
PRJNA922564	SRR23075730	0.024102132	0.141427166	0.834260201	0	0.000210501
PRJNA922564	SRR23075731	0.020286161	0.132442177	0.847147561	0	0.000124101
PRJNA922564	SRR23075733	0.00760041	0.231688111	0.760312869	0	0.00039861
PRJNA922564	SRR23075735	0.01332496	0.176068968	0.81047547	0	0.000130602
PRJNA922564	SRR23075737	0.012925323	0.176790377	0.809866923	0	0.000417377
PRJNA922564	SRR23075739	0.016910739	0.161294422	0.821577891	0	0.000216949
PRJNA922564	SRR23075741	0.017412682	0.250515015	0.731908502	0	0.000163801
PRJNA922564	SRR23075752	0.015420965	0.202746008	0.781811208	0	2.18193195665777e-05
PRJNA922564	SRR23075754	0.015303301	0.173331012	0.81041838	0	0.000947307
PRJNA922564	SRR23075756	0.014541239	0.194591947	0.78790931	0	0.002957505
PRJNA922564	SRR23075758	0.007357938	0.174947865	0.817526506	0	0.00016769
PRJNA922564	SRR23075760	0.003691691	0.224900421	0.769642302	0	0.001765586
PRJNA922564	SRR23075762	0.031871682	0.162428949	0.805456355	0	0.000243013
PRJNA922564	SRR23075765	0.008646155	0.175528887	0.815602271	0	0.000222688
PRJNA922564	SRR23075767	0.012810058	0.168126752	0.818791317	0	0.000271874
PRJNA922564	SRR23075769	0.008971233	0.150315028	0.84071374	0	0
PRJNA922564	SRR23075771	0.016391344	0.149614607	0.833491857	0	0.000502192
PRJNA922564	SRR23075772	0.030841965	0.182023057	0.786571795	0	0.000563183
PRJNA922564	SRR23075774	0.015626563	0.159048908	0.823925681	0	0.001398848
PRJNA922564	SRR23075776	0.016451605	0.160397346	0.82213716	0	0.001013889
PRJNA922564	SRR23075778	0.004510664	0.118419074	0.876385718	0	0.000684544
PRJNA922564	SRR23075780	0.00637931	0.120956644	0.872216507	0	0.000447539
PRJNA922564	SRR23075782	0.033467631	0.116602225	0.849706298	0	0.000223845
PRJNA922564	SRR23075785	0.02519184	0.169560694	0.80510772	0	0.000139746
PRJNA922564	SRR23075787	0.019170747	0.152937351	0.827771487	0	0.000120415
PRJNA922564	SRR23075789	0.019260407	0.187993913	0.79264709	0	9.85899258040733e-05
PRJNA922564	SRR23075791	0.025454068	0.168427264	0.805889917	0	0.000228751
PRJNA922564	SRR23075792	0.031006711	0.18082061	0.788037935	0	0.000134743
PRJNA922564	SRR23075794	0.032917916	0.131565354	0.83551673	0	0
PRJNA922564	SRR23075797	0.01456979	0.154783124	0.830591637	0	5.5448844528635e-05
PRJNA922564	SRR23075799	0.008195664	0.17763215	0.813782002	0	0.000390184
PRJNA922564	SRR23075801	0.020960562	0.168815083	0.810102494	0	0.000121861
PRJNA922564	SRR23075803	0.013611068	0.175790499	0.809668492	0	0.00092994
PRJNA922564	SRR23075805	0.02020326	0.141286469	0.838159532	0	0.000350739
PRJNA922564	SRR23075806	0.007211127	0.171349593	0.82128849	0	0.000150789
PRJNA922564	SRR23075808	0.008111133	0.146918277	0.844135917	0	0.000834674
PRJNA922564	SRR23075810	0.011612162	0.155908894	0.832361169	0	0.000117775
PRJNA922564	SRR23075812	0.006634034	0.171094189	0.822072387	0	0.000199391
PRJNA922564	SRR23075814	0.021096188	0.172042091	0.806246373	0	0.000615349
PRJNA922564	SRR23075816	0.018111377	0.136330022	0.845525289	0	3.33123482325829e-05
PRJNA922564	SRR23075823	0.026376156	0.098766722	0.874815993	0	4.11282862437771e-05
PRJNA922564	SRR23075827	0.012279291	0.162488696	0.825230695	0	1.31762027237846e-06
PRJNA922564	SRR23075829	0.016412299	0.174077922	0.809505454	0	4.32519270278203e-06
PRJNA922564	SRR23075831	0.026788615	0.146362593	0.82684768	0	1.11141584629723e-06
PRJNA922564	SRR23075832	0.011835755	0.171278658	0.816275206	0	0.00061038
PRJNA922564	SRR23075834	0.025653982	0.195212762	0.779068623	0	6.46338875660483e-05
PRJNA922564	SRR23075838	0.033669948	0.187486738	0.778746727	0	9.65872759036298e-05
PRJNA922564	SRR23075841	0.011237595	0.14182877	0.845897698	0	0.001035937
PRJNA922564	SRR23075843	0.015741331	0.159220274	0.824662314	0	0.00037608
PRJNA922564	SRR23075845	0.027531805	0.164621008	0.807457196	0	0.00038999
PRJNA922564	SRR23075848	0.0166897	0.205141793	0.777908242	0	0.000260265
PRJNA922564	SRR23075850	0.011626356	0.184019516	0.804127578	0	0.00022655
PRJNA922564	SRR23075852	0.009467997	0.186035242	0.804439023	0	5.77371295442133e-05
PRJNA922564	SRR23075854	0.01313064	0.165765629	0.820540745	0	0.000562987
PRJNA922564	SRR23075856	0.013552187	0.186241113	0.799831804	0	0.000374897
PRJNA922564	SRR23075857	0.033394631	0.186462492	0.77980123	0	0.000341647
PRJNA922564	SRR23075859	0.014813338	0.150175981	0.834083983	0	0.000926698
PRJNA922564	SRR23075861	0.020361212	0.200697167	0.778929611	0	1.201051381902e-05
PRJNA922564	SRR23075863	0.017107861	0.213796021	0.768753856	0	0.000342263
PRJNA922564	SRR23075865	0.012433476	0.172443823	0.814958024	0	0.000164678
PRJNA922564	SRR23075868	0.009081488	0.225492152	0.765285877	0	0.000140483
PRJNA922564	SRR23075870	0.015763901	0.225979619	0.757977729	0	0.000278751
PRJNA922564	SRR23075872	0.077560029	0.265255948	0.656953332	0	0.000230691
PRJNA922564	SRR23075877	0.023612512	0.140560759	0.835374911	0	0.000451819
PRJNA922564	SRR23075883	0.017873311	0.185873521	0.795863992	0	0.000389176
PRJNA922564	SRR23075887	0.010640382	0.241383439	0.747373375	0	0.000602804
PRJNA922564	SRR23075889	0.019585479	0.160066706	0.820343453	0	4.36164632732495e-06
PRJNA922564	SRR23075890	0.022035987	0.184171806	0.79283508	0	0.000957127
PRJNA922564	SRR23075892	0.007505373	0.118684684	0.873336467	0	0.000473475
PRJNA922564	SRR23075894	0.005312333	0.108450585	0.886009	0	0.000228082
PRJNA922564	SRR23075896	0.006154031	0.095945422	0.897375211	0	0.000525337
PRJNA922564	SRR23075898	0.008120826	0.148951908	0.842801457	0	0.00012581
PRJNA922564	SRR23075900	0.008552909	0.154056904	0.837389059	0	1.12761183090333e-06
PRJNA922564	SRR23075903	0.00939349	0.153965616	0.836579367	0	6.15280428649099e-05
PRJNA922564	SRR23075905	0.029799617	0.185311117	0.784829542	0	5.97242434104278e-05
PRJNA922564	SRR23075907	0.017034989	0.175385305	0.807267173	0	0.000312533
PRJNA922564	SRR23075909	0.016728938	0.186600741	0.796311203	0	0.000359118
PRJNA922564	SRR23075912	0.010268662	0.212213609	0.776917153	0	0.000600577
PRJNA922564	SRR23075914	0.007704198	0.175058854	0.817025981	0	0.000210967
PRJNA922564	SRR23075916	0.01835643	0.153931322	0.827501956	0	0.000210292
PRJNA922564	SRR23075918	0.014877099	0.122399618	0.862257207	0	0.000466077
PRJNA922564	SRR23075921	0.020125165	0.148173799	0.831008224	0	0.000692812
PRJNA922564	SRR23075923	0.024400452	0.154993413	0.819500782	0	0.001105354
PRJNA922564	SRR23075925	0.016943398	0.153833165	0.829053856	0	0.000169581
PRJNA922564	SRR23075927	0.005557347	0.141840376	0.852001185	0	0.000601092
PRJNA922564	SRR23075929	0.004241172	0.137573336	0.857549058	0	0.000636434
PRJNA922564	SRR23075930	0.020062483	0.190201245	0.788884372	0	0.0008519
PRJNA922564	SRR23075932	0.01400091	0.154158626	0.831838097	0	2.36675186973398e-06
PRJNA922564	SRR23075934	0.014031928	0.185061743	0.800799062	0	0.000107267
PRJNA922564	SRR23075936	0.019637847	0.163369211	0.816450665	0	0.000542277
PRJNA922564	SRR23075938	0.013089326	0.197035785	0.789680638	0	0.00019425
PRJNA922564	SRR23075939	0.040347248	0.198504763	0.760985935	0	0.000162054
PRJNA922564	SRR23075941	0.037182131	0.238702141	0.72393434	0	0.000181388
PRJNA922564	SRR23075943	0.012944903	0.217941654	0.768671803	0	0.00044164
PRJNA922564	SRR23075945	0.014781512	0.233730223	0.751121147	0	0.000367118
PRJNA922564	SRR23075947	0.015311616	0.191260565	0.793117177	0	0.000310642
PRJNA922564	SRR23075948	0.020133203	0.185284738	0.794249313	0	0.000332746
PRJNA922564	SRR23075949	0.008291044	0.176503674	0.814504032	0	0.00070125
PRJNA922564	SRR23075951	0.006028979	0.2702596	0.723319315	0	0.000392106
PRJNA922564	SRR23075953	0.029339645	0.224730576	0.745769416	0	0.000160363
PRJNA922564	SRR23075955	0.011654819	0.215190249	0.772583364	0	0.000571568
PRJNA922564	SRR23075957	0.010869795	0.128431219	0.860610131	0	8.88539712924194e-05
PRJNA922564	SRR23075959	0.026290005	0.14281016	0.829999949	0	0.000899886
PRJNA922564	SRR23075962	0.033693665	0.142373238	0.822662235	0	0.001270863
PRJNA922564	SRR23075963	0.028787434	0.214667376	0.755907331	0	0.000637858
PRJNA922564	SRR23075964	0.010555891	0.203595123	0.785664739	0	0.000184247
PRJNA922564	SRR23075966	0.01901967	0.187489346	0.793140791	0	0.000350193
PRJNA922564	SRR23075968	0.023008985	0.107850455	0.868983977	0	0.000156583
PRJNA922564	SRR23075970	0.021155831	0.127273236	0.85124282	0	0.000328113
PRJNA922564	SRR23075972	0.023920253	0.120091315	0.855883615	0	0.000104818
PRJNA922564	SRR23075977	0.006481037	0.125102846	0.868166147	0	0.00024997
PRJNA922564	SRR23075981	0.020465068	0.195153132	0.784112866	0	0.000268933
PRJNA922564	SRR23075983	0.0289649	0.180856151	0.790178948	0	0
PRJNA922564	SRR23075985	0.017277675	0.150664268	0.832032014	0	2.6042610963563e-05
PRJNA922564	SRR23075988	0.012185423	0.207876872	0.779934967	0	2.73895484854001e-06
PRJNA922564	SRR23075996	0.016851029	0.209261817	0.773660815	0	0.000226339
PRJNA922564	SRR23075997	0.019312669	0.183867599	0.796207902	0	0.000611831
PRJNA922564	SRR23075999	0.010633937	0.200884996	0.788349123	0	0.000131944
PRJNA922564	SRR23076001	0.01599566	0.125732828	0.858110589	0	0.000160924
PRJNA922564	SRR23076003	0.012716683	0.166189269	0.820659947	0	0.000434101
PRJNA922564	SRR23076005	0.00937779	0.311985165	0.678252108	0	0.000384936
PRJNA922564	SRR23076007	0.009778564	0.196886887	0.793242354	0	9.21950992582091e-05
PRJNA922564	SRR23076010	0.007077878	0.179613061	0.813203039	0	0.000106022
PRJNA922564	SRR23076012	0.018210712	0.248170896	0.733311344	0	0.000307048
PRJNA922564	SRR23076014	0.014820165	0.186592158	0.797977272	0	0.000610405
PRJNA922564	SRR23076016	0.024327637	0.180158836	0.795382635	0	0.000130892
PRJNA922564	SRR23076018	0.018586807	0.196681473	0.784342585	0	0.000389135
PRJNA922564	SRR23076019	0.01235431	0.202142191	0.785318423	0	0.000185076
PRJNA922564	SRR23076021	0.007481164	0.181442736	0.810886697	0	0.000189403
PRJNA922564	SRR23076023	0.008001259	0.174456138	0.817524325	0	1.82772246680863e-05
PRJNA922564	SRR23076025	0.008314368	0.172253514	0.819291176	0	0.000140942
PRJNA922564	SRR23076027	0.011873451	0.233416222	0.754562308	0	0.00014802
PRJNA922564	SRR23076029	0.014429326	0.159861497	0.825501905	0	0.000207271
PRJNA922564	SRR23076031	0.010435701	0.172159532	0.817317471	0	8.72955862272117e-05
PRJNA922564	SRR23076033	0.006701816	0.136283798	0.856995144	0	1.92415785641976e-05
PRJNA922564	SRR23076035	0.006603494	0.206690413	0.78667014	0	3.59538870834384e-05
PRJNA922564	SRR23076037	0.010952256	0.175209035	0.81380847	0	3.02396063352685e-05
PRJNA922564	SRR23076039	0.006988281	0.188635391	0.80418171	0	0.000194619
PRJNA922564	SRR23076042	0.020520957	0.21042911	0.768725934	0	0.000323999
PRJNA922564	SRR23076044	0.018879963	0.210698007	0.770020842	0	0.000401189
PRJNA922564	SRR23076046	0.014002902	0.1942417	0.791480701	0	0.000274696
PRJNA922564	SRR23076049	0.026908234	0.135356334	0.837408763	0	0.000326669
PRJNA922564	SRR23076051	0.014053935	0.178530809	0.807414507	0	7.48707543602856e-07
PRJNA922564	SRR23076053	0.018784164	0.17774429	0.803443619	0	2.79267545987595e-05
PRJNA922564	SRR23076055	0.006205946	0.142917704	0.85087635	0	0
PRJNA922564	SRR23076057	0.009342701	0.151644209	0.838975936	0	3.71539735485565e-05
PRJNA922564	SRR23076058	0.019012249	0.196003526	0.784833433	0	0.000150793
PRJNA922564	SRR23076060	0.017092376	0.199675121	0.783182338	0	5.0164156352572e-05
PRJNA922564	SRR23076062	0.010368431	0.189951727	0.799678653	0	1.18905559259558e-06
PRJNA922564	SRR23076064	0.021265841	0.184170888	0.794474305	0	8.8965946444946e-05
PRJNA922564	SRR23076066	0.009433992	0.143302761	0.846761771	0	0.000501476
PRJNA922564	SRR23076068	0.026495781	0.15451455	0.818784463	0	0.000205206
PRJNA922564	SRR23076071	0.015907384	0.154307941	0.829692712	0	9.19637535718619e-05
PRJNA922564	SRR23076072	0.009103505	0.184231739	0.806497139	0	0.000167617
PRJNA922564	SRR23076073	0.016538297	0.158063649	0.825348086	0	4.99680472929604e-05
PRJNA922564	SRR23076075	0.011795454	0.161255857	0.826865116	0	8.35730468483987e-05
PRJNA922564	SRR23076077	0.010671607	0.143429881	0.845718322	0	0.00018019
PRJNA922564	SRR23076079	0.003523174	0.173838649	0.822527343	0	0.000110834
PRJNA922564	SRR23076081	0.012180366	0.167277353	0.82035605	0	0.000186231
PRJNA922564	SRR23076085	0.013926861	0.204605528	0.781050748	0	0.000416862
PRJNA922564	SRR23076086	0.012872534	0.210447808	0.775242406	0	0.001437252
PRJNA922564	SRR23076088	0.010739676	0.222326801	0.766821591	0	0.000111931
PRJNA922564	SRR23076090	0.011902119	0.177555453	0.810445885	0	9.65425469145747e-05
PRJNA922564	SRR23076092	0.002402261	0.17443484	0.823154727	0	8.17239375322206e-06
PRJNA922564	SRR23076094	0.010342911	0.170110467	0.819532077	0	1.45452554176367e-05
PRJNA922564	SRR23076096	0.00691215	0.204211001	0.788645047	0	0.000231802
PRJNA922564	SRR23076098	0.011622542	0.216814073	0.763403705	0	0.00815968
PRJNA922564	SRR23076099	0.013313515	0.235906491	0.750519793	0	0.000260201
PRJNA922564	SRR23076101	0.009629945	0.174126965	0.815514982	0	0.000728107
PRJNA922564	SRR23076103	0.00853676	0.120954152	0.870086062	0	0.000423026
PRJNA922564	SRR23076105	0.031973138	0.126835953	0.840782436	0	0.000408473
PRJNA922564	SRR23076107	0.013189527	0.179265858	0.805439027	0	0.002105588
PRJNA922564	SRR23076109	0.009125181	0.211288899	0.776222744	0	0.003363176
PRJNA922564	SRR23076112	0.009439151	0.223563191	0.766398634	0	0.000599024
PRJNA922564	SRR23076114	0.015160724	0.107668801	0.876909384	0	0.000261091
PRJNA922564	SRR23076116	0.009586255	0.126148935	0.86397419	0	0.000290619
PRJNA922564	SRR23076118	0.00423283	0.130021888	0.865507447	0	0.000237835
PRJNA922564	SRR23076119	0.019852424	0.255459634	0.724421387	0	0.000266555
PRJNA922564	SRR23076121	0.012414578	0.132806226	0.854750337	0	2.88582936633537e-05
PRJNA922564	SRR23076123	0.009389191	0.13752818	0.852951474	0	0.000131155
PRJNA922564	SRR23076125	0.004811841	0.188018588	0.80716957	0	0
PRJNA922564	SRR23076127	0.004814008	0.158186201	0.835977167	0	0.001022624
PRJNA922564	SRR23076129	0.025535911	0.144249588	0.829984189	0	0.000230312
PRJNA922564	SRR23076132	0.020175155	0.149288668	0.829674873	0	0.000861304
PRJNA922564	SRR23076134	0.008722027	0.191672525	0.799164418	0	0.00044103
PRJNA922564	SRR23076136	0.011777723	0.177302428	0.809445305	0	0.001474544
PRJNA922564	SRR23076138	0.009959711	0.206540114	0.782667304	0	0.000832872
PRJNA922564	SRR23076140	0.006201863	0.150359481	0.843330444	0	0.000108212
PRJNA922564	SRR23076141	0.014238948	0.18864316	0.79687196	0	0.000245932
PRJNA922564	SRR23076143	0.014873366	0.1608916	0.823905612	0	0.000329422
PRJNA922564	SRR23076145	0.00539135	0.206618948	0.78790989	0	7.98124865270303e-05
PRJNA922564	SRR23076147	0.006565458	0.170774866	0.82264268	0	1.6996119936171e-05
PRJNA922564	SRR23076149	0.004422709	0.139263653	0.856009394	0	0.000304243
PRJNA922564	SRR23076151	0.003982958	0.155095206	0.840838985	0	8.28508881437954e-05
PRJNA922564	SRR23076154	0.020996017	0.137657452	0.841075519	0	0.000271012
PRJNA922564	SRR23076156	0.018867877	0.137172221	0.843386268	0	0.000573634
PRJNA922564	SRR23076158	0.017524458	0.181595245	0.800449743	0	0.000430554
PRJNA922564	SRR23076160	0.007522858	0.149178137	0.842918688	0	0.000380318
PRJNA922564	SRR23076163	0.009864098	0.178232184	0.811678865	0	0.000224853
PRJNA922564	SRR23076165	0.007147478	0.136205178	0.856519991	0	0.000127353
PRJNA922564	SRR23076167	0.019330524	0.159446608	0.821202592	0	2.02758784711613e-05
PRJNA922564	SRR23076169	0.004874198	0.182250642	0.812584647	0	0.000290513
PRJNA922564	SRR23076171	0.014681068	0.163281356	0.821327844	0	0.000709732
PRJNA922564	SRR23076172	0.024332262	0.242303521	0.733297769	0	6.64478214209085e-05
PRJNA922564	SRR23076174	0.019641196	0.191981508	0.788081014	0	0.000296281
PRJNA922564	SRR23076176	0.009346251	0.187836117	0.802690864	0	0.000126767
PRJNA922564	SRR23076178	0.021947248	0.152960498	0.824477147	0	0.000615107
PRJNA922564	SRR23076180	0.020287392	0.234846194	0.744767614	0	9.87998947669897e-05
PRJNA922564	SRR23076182	0.017113278	0.21919103	0.763021704	0	0.000673988
PRJNA922564	SRR23076185	0.013028637	0.217811597	0.768966886	0	0.000192881
PRJNA922564	SRR23076187	0.036842021	0.199649661	0.763358405	0	0.000149913
PRJNA922564	SRR23076189	0.025683818	0.217720578	0.756280329	0	0.000315274
PRJNA922564	SRR23076191	0.0097957	0.259043106	0.730643858	0	0.000517336
PRJNA922564	SRR23076194	0.014008507	0.214404443	0.771217669	0	0.000369381
PRJNA922564	SRR23076195	0.018801209	0.225638008	0.755466912	0	9.38715739253199e-05
PRJNA922564	SRR23076210	0.024328697	0.156965838	0.817747931	0	0.000957533
PRJNA922564	SRR23076211	0.026806984	0.234393023	0.738381044	0	0.000418949
PRJNA922564	SRR23076213	0.005261039	0.182529575	0.812141561	0	6.78250634068347e-05
PRJNA922564	SRR23076215	0.015018532	0.234242028	0.750723311	0	1.61284425907062e-05
PRJNA922564	SRR23076217	0.023954485	0.210958393	0.764911083	0	0.000176039
PRJNA922564	SRR23076219	0.017075477	0.211868564	0.770837839	0	0.000218121
PRJNA922564	SRR23076221	0.009142678	0.217522481	0.773190696	0	0.000144145
PRJNA922564	SRR23076224	0.029038018	0.199276582	0.771487588	0	0.000197812
PRJNA922564	SRR23076226	0.011817524	0.200865704	0.786928288	0	0.000388484
PRJNA922564	SRR23076228	0.009935337	0.186954297	0.802906191	0	0.000204175
PRJNA922564	SRR23076230	0.00678716	0.157686607	0.835224209	0	0.000302024
PRJNA922564	SRR23076232	0.01160832	0.190642088	0.797469772	0	0.00027982
PRJNA922564	SRR23076233	0.013922624	0.191192513	0.794825287	0	5.95751475533193e-05
PRJNA922564	SRR23076235	0.012887346	0.242352038	0.744428707	0	0.000331909
PRJNA922564	SRR23076237	0.017671199	0.206061529	0.774329584	0	0.001937688
PRJNA922564	SRR23076239	0.007529875	0.172081081	0.820206472	0	0.000182573
PRJNA922564	SRR23076241	0.008030693	0.186214394	0.805729316	0	2.55973569539907e-05
PRJNA922564	SRR23076243	0.009359357	0.19387794	0.796476715	0	0.000285988
PRJNA922564	SRR23076244	0.012224808	0.235121591	0.752597479	0	5.61214956232339e-05
PRJNA922564	SRR23076246	0.006683921	0.18483462	0.808227574	0	0.000253886
PRJNA922564	SRR23076248	0.005792449	0.141930006	0.851981919	0	0.000295626
PRJNA922564	SRR23076250	0.00614436	0.21299316	0.780642833	0	0.000219647
PRJNA922564	SRR23076252	0.017749157	0.212606385	0.769381372	0	0.000263087
PRJNA922564	SRR23076254	0.009550469	0.249906386	0.738835251	0	0.001707894
PRJNA922564	SRR23076257	0.016446263	0.146515949	0.836760422	0	0.000277367
PRJNA922564	SRR23076259	0.012111534	0.207560134	0.780238314	0	9.00177731941502e-05
PRJNA922564	SRR23076261	0.019651058	0.192921764	0.78714172	0	0.000285458
PRJNA922564	SRR23076263	0.006059685	0.193144722	0.800750794	0	4.47982732744698e-05
PRJNA922564	SRR23076265	0.013952909	0.268832581	0.716866803	0	0.000347708
PRJNA922564	SRR23076266	0.015622697	0.223973946	0.760306262	0	9.70954064913985e-05
PRJNA922564	SRR23076268	0.026494406	0.184681011	0.788801678	0	2.2904456015066e-05
PRJNA922564	SRR23076270	0.011438902	0.228685727	0.759355245	0	0.000520127
PRJNA922564	SRR23076272	0.024282406	0.19431473	0.781344669	0	5.81952943978062e-05
PRJNA922564	SRR23076274	0.014711256	0.184499051	0.800477723	0	0.000311969
PRJNA922564	SRR23076277	0.007642979	0.20561069	0.78672528	0	2.10514754763518e-05
PRJNA922564	SRR23076278	0.010889476	0.221165954	0.767268995	0	0.000675575
PRJNA922564	SRR23076281	0.00868062	0.222980488	0.768307322	0	3.15700946309494e-05
